embed,norm,train_n,fold,r2,check
BERT_base&SVD_SWOW,dominance_mohammad,5592,2,0.6843207696144884,pass
BERT_base&SVD_SWOW,dominance_mohammad,5592,3,0.6859288274140669,pass
BERT_base&SVD_SWOW,dominance_mohammad,5592,4,0.6518960292399565,pass
BERT_base&SVD_SWOW,dominance_mohammad,5592,5,0.6301614767604575,pass
BERT_base&SVD_SWOW,humor_engelthaler,2682,1,0.5468733376868262,pass
BERT_base&SVD_SWOW,humor_engelthaler,2682,2,0.5993926819750797,pass
BERT_base&SVD_SWOW,humor_engelthaler,2682,3,0.5263275595301493,pass
BERT_base&SVD_SWOW,humor_engelthaler,2682,4,0.46735785042392164,pass
BERT_base&SVD_SWOW,humor_engelthaler,2682,5,0.5262335028258648,pass
BERT_base&SVD_SWOW,anger_mohammad,4946,1,0.41999477360359094,pass
BERT_base&SVD_SWOW,anger_mohammad,4946,2,0.38731344052282646,pass
BERT_base&SVD_SWOW,anger_mohammad,4946,3,0.3905180127156296,pass
BERT_base&SVD_SWOW,anger_mohammad,4946,4,0.27736680199922814,pass
BERT_base&SVD_SWOW,anger_mohammad,4946,5,0.40035435798592334,pass
BERT_base&SVD_SWOW,anticipation_mohammad,4946,1,0.19202030321026242,pass
BERT_base&SVD_SWOW,anticipation_mohammad,4946,2,0.19031568983372915,pass
BERT_base&SVD_SWOW,anticipation_mohammad,4946,3,0.17031900934482236,pass
BERT_base&SVD_SWOW,anticipation_mohammad,4946,4,0.1953434426243713,pass
BERT_base&SVD_SWOW,anticipation_mohammad,4946,5,0.17958806875078814,pass
BERT_base&SVD_SWOW,disgust_mohammad,4946,1,0.4002795160255833,pass
BERT_base&SVD_SWOW,disgust_mohammad,4946,2,0.41186130815569344,pass
BERT_base&SVD_SWOW,disgust_mohammad,4946,3,0.36143227693881497,pass
